instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
184,2011-01-08,1,0,1,22,0,6,0,1,0.12,0.1061,0.3074846997479606,0.32793590559892655,0.6931471805599453,3.5263605246161616,3.5553480614894135
185,2011-01-08,1,0,1,23,0,6,0,1,0.1,0.0606,0.3293037471426004,0.370045162876904,0.0,3.1354942159291497,3.1354942159291497
186,2011-01-09,1,0,1,0,0,0,0,1,0.1,0.0758,0.3506568716131694,0.32793590559892655,0.6931471805599453,3.2188758248682006,3.258096538021482
187,2011-01-09,1,0,1,1,0,0,0,1,0.1,0.0606,0.3506568716131694,0.38028404291090556,0.0,2.5649493574615367,2.5649493574615367
188,2011-01-09,1,0,1,2,0,0,0,1,0.1,0.0606,0.3784364357202451,0.38028404291090556,0.0,2.4849066497880004,2.4849066497880004
189,2011-01-09,1,0,1,3,0,0,0,1,0.1,0.0758,0.3784364357202451,0.3491769037613752,0.0,1.6094379124341003,1.6094379124341003
190,2011-01-09,1,0,1,4,0,0,0,1,0.08,0.0909,0.4252677354043441,0.17730901497041035,0.0,0.6931471805599453,0.6931471805599453
191,2011-01-09,1,0,1,5,0,0,0,1,0.08,0.0909,0.4252677354043441,0.17730901497041035,0.0,0.6931471805599453,0.6931471805599453
192,2011-01-09,1,0,1,6,0,0,0,1,0.1,0.0909,0.3987761199573678,0.24966863025356476,0.0,0.6931471805599453,0.6931471805599453
193,2011-01-09,1,0,1,7,0,0,0,1,0.08,0.0909,0.4252677354043441,0.17730901497041035,0.6931471805599453,1.791759469228055,1.9459101490553132
194,2011-01-09,1,0,1,8,0,0,0,1,0.1,0.0909,0.3987761199573678,0.24966863025356476,0.0,2.3978952727983707,2.3978952727983707
195,2011-01-09,1,0,1,9,0,0,0,1,0.12,0.0758,0.3784364357202451,0.42028803699980266,0.0,2.995732273553991,2.995732273553991
196,2011-01-09,1,0,1,10,0,0,0,1,0.14,0.1061,0.35767444427181594,0.32793590559892655,0.0,3.912023005428146,3.912023005428146
197,2011-01-09,1,0,1,11,0,0,0,1,0.16,0.1212,0.33647223662121295,0.42028803699980266,1.0986122886681098,3.871201010907891,3.912023005428146
198,2011-01-09,1,0,1,12,0,0,0,1,0.18,0.1364,0.31481073984003355,0.370045162876904,1.6094379124341003,4.382026634673881,4.430816798843313
199,2011-01-09,1,0,1,13,0,0,0,1,0.2,0.1667,0.29266961396282,0.370045162876904,1.9459101490553132,4.248495242049359,4.330733340286331
200,2011-01-09,1,0,1,14,0,0,0,1,0.22,0.1818,0.2776317365982795,0.38028404291090556,2.1972245773362196,4.174387269895637,4.290459441148391
201,2011-01-09,1,0,1,15,0,0,0,1,0.22,0.197,0.3001045924503381,0.306160293697554,1.791759469228055,4.356708826689592,4.418840607796598
202,2011-01-09,1,0,1,16,0,0,0,1,0.2,0.1667,0.29266961396282,0.370045162876904,2.6390573296152584,4.382026634673881,4.532599493153256
203,2011-01-09,1,0,1,17,0,0,0,1,0.18,0.1515,0.31481073984003355,0.32793590559892655,1.3862943611198906,4.0943445622221,4.143134726391533
204,2011-01-09,1,0,1,18,0,0,0,1,0.16,0.1364,0.33647223662121295,0.2839752105204545,1.6094379124341003,3.8066624897703196,3.8918202981106265
205,2011-01-09,1,0,1,19,0,0,0,1,0.16,0.1364,0.35767444427181594,0.2839752105204545,0.6931471805599453,3.713572066704308,3.7376696182833684
206,2011-01-09,1,0,1,20,0,0,0,1,0.14,0.1212,0.3784364357202451,0.22609917913984232,0.0,3.6635616461296463,3.6635616461296463
207,2011-01-09,1,0,1,21,0,0,0,1,0.14,0.1061,0.3784364357202451,0.3491769037613752,0.6931471805599453,2.995732273553991,3.044522437723423
208,2011-01-09,1,0,1,22,0,0,0,1,0.14,0.1212,0.3784364357202451,0.26120975212066605,1.791759469228055,2.3978952727983707,2.772588722239781
209,2011-01-09,1,0,1,23,0,0,0,1,0.12,0.1364,0.4054651081081644,0.17730901497041035,0.0,1.9459101490553132,1.9459101490553132
210,2011-01-10,1,0,1,0,0,1,1,1,0.12,0.1212,0.4054651081081644,0.24966863025356476,1.0986122886681098,1.3862943611198906,1.791759469228055
211,2011-01-10,1,0,1,1,0,1,1,1,0.12,0.1212,0.4054651081081644,0.24966863025356476,0.6931471805599453,0.0,0.6931471805599453
212,2011-01-10,1,0,1,2,0,1,1,1,0.12,0.1212,0.4054651081081644,0.20204248140615572,0.0,1.3862943611198906,1.3862943611198906
213,2011-01-10,1,0,1,3,0,1,1,1,0.12,0.1212,0.4054651081081644,0.20204248140615572,0.0,0.6931471805599453,0.6931471805599453
214,2011-01-10,1,0,1,4,0,1,1,1,0.1,0.1212,0.43178241642553783,0.1260157205828598,0.6931471805599453,1.0986122886681098,1.3862943611198906
215,2011-01-10,1,0,1,5,0,1,1,1,0.1,0.1061,0.43178241642553783,0.22609917913984232,0.0,1.3862943611198906,1.3862943611198906
216,2011-01-10,1,0,1,6,0,1,1,1,0.12,0.1212,0.4054651081081644,0.24966863025356476,0.0,3.4657359027997265,3.4657359027997265
217,2011-01-10,1,0,1,7,0,1,1,1,0.12,0.1212,0.4054651081081644,0.20204248140615572,1.0986122886681098,4.330733340286331,4.356708826689592
218,2011-01-10,1,0,1,8,0,1,1,2,0.12,0.1212,0.4054651081081644,0.24966863025356476,1.6094379124341003,5.220355825078324,5.241747015059643
219,2011-01-10,1,0,1,9,0,1,1,2,0.14,0.1212,0.4054651081081644,0.22609917913984232,1.0986122886681098,4.532599493153256,4.553876891600541
220,2011-01-10,1,0,1,10,0,1,1,2,0.14,0.1212,0.4054651081081644,0.26120975212066605,0.0,3.4657359027997265,3.4657359027997265
221,2011-01-10,1,0,1,11,0,1,1,2,0.16,0.1364,0.3852624007906449,0.24966863025356476,1.0986122886681098,3.367295829986474,3.4339872044851463
222,2011-01-10,1,0,1,12,0,1,1,2,0.2,0.1818,0.33647223662121295,0.24966863025356476,1.791759469228055,3.871201010907891,3.970291913552122
223,2011-01-10,1,0,1,13,0,1,1,2,0.2,0.1818,0.33647223662121295,0.24966863025356476,1.6094379124341003,3.9318256327243257,4.007333185232471
224,2011-01-10,1,0,1,14,0,1,1,2,0.2,0.197,0.33647223662121295,0.20204248140615572,0.0,3.871201010907891,3.871201010907891
225,2011-01-10,1,0,1,15,0,1,1,2,0.2,0.197,0.33647223662121295,0.20204248140615572,1.0986122886681098,3.784189633918261,3.828641396489095
226,2011-01-10,1,0,1,16,0,1,1,1,0.2,0.2121,0.33647223662121295,0.1260157205828598,1.6094379124341003,4.2626798770413155,4.31748811353631
227,2011-01-10,1,0,1,17,0,1,1,1,0.2,0.2273,0.33647223662121295,0.0993927438780348,1.6094379124341003,5.1647859739235145,5.187385805840755
228,2011-01-10,1,0,1,18,0,1,1,1,0.2,0.197,0.33647223662121295,0.20204248140615572,0.6931471805599453,5.043425116919247,5.049856007249537
229,2011-01-10,1,0,1,19,0,1,1,1,0.16,0.1667,0.3852624007906449,0.15203415585549812,1.3862943611198906,4.532599493153256,4.564348191467836
230,2011-01-10,1,0,1,20,0,1,1,1,0.16,0.1667,0.4054651081081644,0.15203415585549812,0.6931471805599453,4.30406509320417,4.31748811353631
231,2011-01-10,1,0,1,21,0,1,1,1,0.14,0.1364,0.4637340162321401,0.17730901497041035,0.6931471805599453,3.6375861597263857,3.6635616461296463
232,2011-01-10,1,0,1,22,0,1,1,1,0.14,0.1515,0.4637340162321401,0.15203415585549812,1.0986122886681098,3.1354942159291497,3.2188758248682006
233,2011-01-10,1,0,1,23,0,1,1,1,0.14,0.1515,0.4637340162321401,0.15203415585549812,0.0,2.9444389791664403,2.9444389791664403
234,2011-01-11,1,0,1,0,0,2,1,1,0.14,0.1667,0.4637340162321401,0.0993927438780348,1.0986122886681098,2.3978952727983707,2.5649493574615367
235,2011-01-11,1,0,1,1,0,2,1,1,0.14,0.1515,0.4637340162321401,0.15203415585549812,0.0,1.3862943611198906,1.3862943611198906
236,2011-01-11,1,0,1,2,0,2,1,2,0.16,0.1515,0.4382549309311553,0.17730901497041035,0.0,1.3862943611198906,1.3862943611198906
237,2011-01-11,1,0,1,5,0,2,1,2,0.16,0.1818,0.4382549309311553,0.1260157205828598,0.0,1.9459101490553132,1.9459101490553132
238,2011-01-11,1,0,1,6,0,2,1,2,0.16,0.1818,0.4382549309311553,0.1260157205828598,0.0,3.332204510175204,3.332204510175204
239,2011-01-11,1,0,1,7,0,2,1,2,0.16,0.2273,0.4382549309311553,0.0,1.0986122886681098,4.584967478670572,4.605170185988092
240,2011-01-11,1,0,1,8,0,2,1,2,0.18,0.2121,0.412109650826833,0.08581065641311086,1.3862943611198906,5.3706380281276624,5.384495062789089
241,2011-01-11,1,0,1,9,0,2,1,2,0.18,0.197,0.412109650826833,0.15203415585549812,1.3862943611198906,4.852030263919617,4.875197323201151
242,2011-01-11,1,0,1,10,0,2,1,2,0.2,0.2121,0.412109650826833,0.15203415585549812,1.3862943611198906,3.9512437185814275,4.007333185232471
243,2011-01-11,1,0,1,11,0,2,1,2,0.2,0.2121,0.3852624007906449,0.1260157205828598,1.6094379124341003,3.4657359027997265,3.58351893845611
244,2011-01-11,1,0,1,12,0,2,1,2,0.2,0.2273,0.412109650826833,0.0993927438780348,1.0986122886681098,4.02535169073515,4.060443010546419
245,2011-01-11,1,0,1,13,0,2,1,2,0.2,0.2273,0.4637340162321401,0.08581065641311086,1.9459101490553132,3.8501476017100584,3.970291913552122
246,2011-01-11,1,0,1,14,0,2,1,2,0.2,0.2273,0.4637340162321401,0.08581065641311086,1.3862943611198906,4.110873864173311,4.1588830833596715
247,2011-01-11,1,0,1,15,0,2,1,2,0.16,0.197,0.5877866649021191,0.08581065641311086,1.0986122886681098,3.828641396489095,3.871201010907891
248,2011-01-11,1,0,1,16,0,2,1,2,0.16,0.1515,0.6205764877251099,0.20204248140615572,1.6094379124341003,4.290459441148391,4.343805421853684
249,2011-01-11,1,0,1,17,0,2,1,2,0.16,0.1515,0.6205764877251099,0.20204248140615572,1.9459101490553132,4.875197323201151,4.919980925828125
250,2011-01-11,1,0,1,18,0,2,1,3,0.16,0.1818,0.6575200029167941,0.0993927438780348,0.6931471805599453,4.553876891600541,4.564348191467836
251,2011-01-11,1,0,1,19,0,2,1,3,0.16,0.2273,0.6575200029167941,0.0,0.0,3.9512437185814275,3.9512437185814275
252,2011-01-11,1,0,1,20,0,2,1,3,0.16,0.1515,0.6575200029167941,0.17730901497041035,0.0,3.4965075614664802,3.4965075614664802
253,2011-01-11,1,0,1,21,0,2,1,3,0.16,0.197,0.6205764877251099,0.08581065641311086,0.0,3.044522437723423,3.044522437723423
254,2011-01-11,1,0,1,22,0,2,1,3,0.16,0.1818,0.6575200029167941,0.0993927438780348,0.6931471805599453,3.367295829986474,3.4011973816621555
255,2011-01-11,1,0,1,23,0,2,1,3,0.16,0.197,0.6575200029167941,0.08581065641311086,0.6931471805599453,2.9444389791664403,2.995732273553991
256,2011-01-12,1,0,1,0,0,3,1,2,0.16,0.197,0.6205764877251099,0.08581065641311086,0.0,2.0794415416798357,2.0794415416798357
257,2011-01-12,1,0,1,1,0,3,1,2,0.16,0.1818,0.6205764877251099,0.0993927438780348,0.0,1.9459101490553132,1.9459101490553132
258,2011-01-12,1,0,1,2,0,3,1,1,0.14,0.1515,0.6205764877251099,0.1260157205828598,0.0,0.6931471805599453,0.6931471805599453
259,2011-01-12,1,0,1,5,0,3,1,1,0.14,0.1515,0.6205764877251099,0.15203415585549812,0.0,1.791759469228055,1.791759469228055
260,2011-01-12,1,0,1,6,0,3,1,1,0.12,0.1515,0.6575200029167941,0.1260157205828598,0.0,2.833213344056216,2.833213344056216
261,2011-01-12,1,0,1,7,0,3,1,1,0.14,0.1515,0.5247285289349821,0.1260157205828598,0.0,4.007333185232471,4.007333185232471
262,2011-01-12,1,0,1,8,0,3,1,1,0.16,0.1667,0.4637340162321401,0.15203415585549812,1.3862943611198906,4.836281906951478,4.859812404361672
263,2011-01-12,1,0,1,9,0,3,1,1,0.16,0.1364,0.4637340162321401,0.2839752105204545,1.3862943611198906,4.3694478524670215,4.406719247264253
264,2011-01-12,1,0,1,10,0,3,1,1,0.18,0.1818,0.4382549309311553,0.20204248140615572,0.0,3.6888794541139363,3.6888794541139363
265,2011-01-12,1,0,1,11,0,3,1,1,0.2,0.1818,0.412109650826833,0.32793590559892655,1.3862943611198906,3.4965075614664802,3.58351893845611
266,2011-01-12,1,0,1,12,0,3,1,1,0.2,0.1515,0.3852624007906449,0.45875307847288116,1.3862943611198906,3.970291913552122,4.02535169073515
267,2011-01-12,1,0,1,13,0,3,1,1,0.22,0.197,0.3646431135879093,0.306160293697554,0.0,3.912023005428146,3.912023005428146
268,2011-01-12,1,0,1,14,0,3,1,1,0.2,0.1818,0.3852624007906449,0.2839752105204545,0.0,3.8066624897703196,3.8066624897703196
269,2011-01-12,1,0,1,15,0,3,1,1,0.2,0.1667,0.3852624007906449,0.3491769037613752,0.6931471805599453,3.8918202981106265,3.912023005428146
270,2011-01-12,1,0,1,16,0,3,1,1,0.22,0.197,0.3646431135879093,0.2839752105204545,1.791759469228055,4.1588830833596715,4.23410650459726
271,2011-01-12,1,0,1,17,0,3,1,1,0.2,0.1818,0.3852624007906449,0.306160293697554,0.0,4.941642422609304,4.941642422609304
272,2011-01-12,1,0,1,18,0,3,1,1,0.2,0.1515,0.3852624007906449,0.42028803699980266,1.0986122886681098,4.912654885736052,4.927253685157205
273,2011-01-12,1,0,1,19,0,3,1,1,0.18,0.1515,0.3852624007906449,0.3491769037613752,0.6931471805599453,4.418840607796598,4.430816798843313
274,2011-01-12,1,0,1,20,0,3,1,1,0.16,0.1364,0.4054651081081644,0.2839752105204545,1.0986122886681098,4.007333185232471,4.04305126783455
275,2011-01-12,1,0,1,21,0,3,1,1,0.16,0.1364,0.4382549309311553,0.2839752105204545,0.0,4.060443010546419,4.060443010546419
276,2011-01-12,1,0,1,22,0,3,1,1,0.16,0.1212,0.4382549309311553,0.370045162876904,0.6931471805599453,3.4965075614664802,3.5263605246161616
277,2011-01-12,1,0,1,23,0,3,1,1,0.14,0.1061,0.4637340162321401,0.3491769037613752,0.6931471805599453,2.995732273553991,3.044522437723423
278,2011-01-13,1,0,1,0,0,4,1,1,0.14,0.1212,0.4637340162321401,0.24966863025356476,0.6931471805599453,1.9459101490553132,2.0794415416798357
279,2011-01-13,1,0,1,1,0,4,1,1,0.14,0.1212,0.4054651081081644,0.24966863025356476,0.0,1.0986122886681098,1.0986122886681098
280,2011-01-13,1,0,1,2,0,4,1,1,0.14,0.1212,0.4054651081081644,0.306160293697554,0.0,1.0986122886681098,1.0986122886681098
281,2011-01-13,1,0,1,3,0,4,1,1,0.14,0.1212,0.4054651081081644,0.2839752105204545,0.0,1.3862943611198906,1.3862943611198906
282,2011-01-13,1,0,1,4,0,4,1,1,0.14,0.1212,0.4054651081081644,0.22609917913984232,0.0,1.6094379124341003,1.6094379124341003
283,2011-01-13,1,0,1,5,0,4,1,1,0.14,0.1212,0.4054651081081644,0.26120975212066605,0.0,1.3862943611198906,1.3862943611198906
284,2011-01-13,1,0,1,6,0,4,1,1,0.12,0.1515,0.43178241642553783,0.1260157205828598,0.0,3.367295829986474,3.367295829986474
285,2011-01-13,1,0,1,7,0,4,1,1,0.12,0.1515,0.43178241642553783,0.1260157205828598,0.0,4.290459441148391,4.290459441148391
286,2011-01-13,1,0,1,8,0,4,1,1,0.14,0.1364,0.4054651081081644,0.17730901497041035,1.791759469228055,5.288267030694535,5.313205979041787
287,2011-01-13,1,0,1,9,0,4,1,1,0.14,0.1212,0.4054651081081644,0.2839752105204545,1.0986122886681098,4.927253685157205,4.941642422609304
288,2011-01-13,1,0,1,10,0,4,1,2,0.16,0.1364,0.4054651081081644,0.306160293697554,1.0986122886681098,3.6109179126442243,3.6635616461296463
289,2011-01-13,1,0,1,11,0,4,1,2,0.2,0.1667,0.3646431135879093,0.370045162876904,1.6094379124341003,3.5263605246161616,3.6375861597263857
290,2011-01-13,1,0,1,12,0,4,1,1,0.2,0.1667,0.3646431135879093,0.3491769037613752,1.3862943611198906,3.912023005428146,3.970291913552122
291,2011-01-13,1,0,1,13,0,4,1,1,0.22,0.197,0.3435897043900769,0.370045162876904,1.0986122886681098,4.406719247264253,4.430816798843313
292,2011-01-13,1,0,1,14,0,4,1,1,0.22,0.197,0.3435897043900769,0.32793590559892655,1.3862943611198906,3.6888794541139363,3.7612001156935624
293,2011-01-13,1,0,1,15,0,4,1,1,0.24,0.2121,0.3220834991691133,0.26120975212066605,1.791759469228055,4.02535169073515,4.110873864173311
294,2011-01-13,1,0,1,16,0,4,1,1,0.24,0.2121,0.3220834991691133,0.306160293697554,1.0986122886681098,4.343805421853684,4.3694478524670215
295,2011-01-13,1,0,1,17,0,4,1,1,0.2,0.1818,0.33647223662121295,0.24966863025356476,1.6094379124341003,5.0689042022202315,5.093750200806762
296,2011-01-13,1,0,1,18,0,4,1,1,0.2,0.1818,0.33647223662121295,0.2839752105204545,1.3862943611198906,4.955827057601261,4.976733742420574
297,2011-01-13,1,0,1,19,0,4,1,1,0.16,0.1515,0.3852624007906449,0.22609917913984232,0.6931471805599453,4.59511985013459,4.605170185988092
298,2011-01-13,1,0,1,20,0,4,1,1,0.16,0.1515,0.3852624007906449,0.20204248140615572,0.0,4.174387269895637,4.174387269895637
299,2011-01-13,1,0,1,21,0,4,1,1,0.14,0.1212,0.3784364357202451,0.26120975212066605,0.0,3.713572066704308,3.713572066704308
300,2011-01-13,1,0,1,22,0,4,1,1,0.14,0.1212,0.3784364357202451,0.2839752105204545,0.0,3.4339872044851463,3.4339872044851463
301,2011-01-13,1,0,1,23,0,4,1,1,0.12,0.1364,0.4054651081081644,0.17730901497041035,0.6931471805599453,2.70805020110221,2.772588722239781
302,2011-01-14,1,0,1,0,0,5,1,1,0.12,0.1364,0.4054651081081644,0.17730901497041035,0.0,2.70805020110221,2.70805020110221
303,2011-01-14,1,0,1,1,0,5,1,1,0.1,0.1212,0.43178241642553783,0.15203415585549812,0.0,1.791759469228055,1.791759469228055
304,2011-01-14,1,0,1,2,0,5,1,1,0.1,0.1212,0.43178241642553783,0.1260157205828598,0.0,0.6931471805599453,0.6931471805599453
305,2011-01-14,1,0,1,3,0,5,1,1,0.1,0.1364,0.43178241642553783,0.0993927438780348,0.0,0.6931471805599453,0.6931471805599453
306,2011-01-14,1,0,1,5,0,5,1,1,0.1,0.1364,0.43178241642553783,0.08581065641311086,0.0,2.1972245773362196,2.1972245773362196
307,2011-01-14,1,0,1,6,0,5,1,1,0.1,0.1818,0.43178241642553783,0.0,0.0,2.8903717578961645,2.8903717578961645
308,2011-01-14,1,0,1,7,0,5,1,1,0.1,0.1212,0.5538851132264376,0.15203415585549812,0.0,4.2626798770413155,4.2626798770413155
309,2011-01-14,1,0,1,8,0,5,1,1,0.12,0.1667,0.5187937934151675,0.0,1.0986122886681098,5.056245805348308,5.0689042022202315
310,2011-01-14,1,0,1,9,0,5,1,1,0.14,0.1515,0.5247285289349821,0.1260157205828598,0.0,4.770684624465665,4.770684624465665
311,2011-01-14,1,0,1,10,0,5,1,1,0.18,0.1818,0.4382549309311553,0.17730901497041035,1.6094379124341003,3.713572066704308,3.8066624897703196
312,2011-01-14,1,0,1,11,0,5,1,1,0.18,0.1667,0.412109650826833,0.24966863025356476,1.9459101490553132,3.871201010907891,3.9889840465642745
313,2011-01-14,1,0,1,12,0,5,1,1,0.2,0.197,0.3646431135879093,0.22609917913984232,1.0986122886681098,4.0943445622221,4.127134385045092
314,2011-01-14,1,0,1,13,0,5,1,1,0.22,0.197,0.31481073984003355,0.32793590559892655,1.6094379124341003,4.30406509320417,4.356708826689592
315,2011-01-14,1,0,1,14,0,5,1,1,0.22,0.2121,0.3435897043900769,0.24966863025356476,1.791759469228055,4.0943445622221,4.174387269895637
316,2011-01-14,1,0,1,15,0,5,1,1,0.24,0.2424,0.3220834991691133,0.15203415585549812,2.302585092994046,4.0943445622221,4.23410650459726
317,2011-01-14,1,0,1,16,0,5,1,1,0.22,0.2424,0.3435897043900769,0.0993927438780348,1.3862943611198906,4.477336814478207,4.51085950651685
318,2011-01-14,1,0,1,17,0,5,1,1,0.22,0.2273,0.3435897043900769,0.15203415585549812,1.6094379124341003,5.049856007249537,5.075173815233827
319,2011-01-14,1,0,1,18,0,5,1,1,0.2,0.2576,0.3852624007906449,0.0,1.791759469228055,4.90527477843843,4.941642422609304
320,2011-01-14,1,0,1,19,0,5,1,1,0.16,0.197,0.4637340162321401,0.08581065641311086,1.3862943611198906,4.499809670330265,4.532599493153256
321,2011-01-14,1,0,1,20,0,5,1,1,0.18,0.2424,0.4637340162321401,0.0,0.0,4.23410650459726,4.23410650459726
322,2011-01-14,1,0,1,21,0,5,1,1,0.16,0.2273,0.5247285289349821,0.0,1.6094379124341003,3.8918202981106265,3.970291913552122
323,2011-01-14,1,0,1,22,0,5,1,2,0.16,0.2273,0.5247285289349821,0.0,1.0986122886681098,3.5553480614894135,3.6109179126442243
324,2011-01-14,1,0,1,23,0,5,1,2,0.18,0.2424,0.4382549309311553,0.0,0.6931471805599453,3.295836866004329,3.332204510175204
325,2011-01-15,1,0,1,0,0,6,0,1,0.18,0.2424,0.4382549309311553,0.0,1.3862943611198906,3.258096538021482,3.367295829986474
326,2011-01-15,1,0,1,1,0,6,0,2,0.16,0.197,0.4637340162321401,0.08581065641311086,1.0986122886681098,2.9444389791664403,3.044522437723423
327,2011-01-15,1,0,1,2,0,6,0,2,0.16,0.197,0.4637340162321401,0.08581065641311086,0.0,2.5649493574615367,2.5649493574615367
328,2011-01-15,1,0,1,3,0,6,0,2,0.16,0.2273,0.4637340162321401,0.0,0.6931471805599453,2.0794415416798357,2.1972245773362196
329,2011-01-15,1,0,1,4,0,6,0,2,0.16,0.2273,0.4637340162321401,0.0,0.0,1.791759469228055,1.791759469228055
330,2011-01-15,1,0,1,5,0,6,0,1,0.16,0.2273,0.4637340162321401,0.0,0.0,0.6931471805599453,0.6931471805599453
331,2011-01-15,1,0,1,6,0,6,0,1,0.14,0.1667,0.48858001481867097,0.0993927438780348,0.6931471805599453,1.0986122886681098,1.3862943611198906
332,2011-01-15,1,0,1,7,0,6,0,1,0.14,0.2121,0.48858001481867097,0.0,0.6931471805599453,2.302585092994046,2.3978952727983707
333,2011-01-15,1,0,1,8,0,6,0,1,0.14,0.1515,0.48858001481867097,0.1260157205828598,0.6931471805599453,3.1354942159291497,3.1780538303479458
334,2011-01-15,1,0,1,9,0,6,0,1,0.16,0.1818,0.49469624183610705,0.1260157205828598,1.0986122886681098,3.4657359027997265,3.5263605246161616
335,2011-01-15,1,0,1,10,0,6,0,1,0.18,0.197,0.4637340162321401,0.15203415585549812,1.0986122886681098,4.060443010546419,4.0943445622221
336,2011-01-15,1,0,1,11,0,6,0,1,0.2,0.197,0.4382549309311553,0.20204248140615572,2.9444389791664403,4.007333185232471,4.290459441148391
337,2011-01-15,1,0,1,12,0,6,0,1,0.24,0.2273,0.3920420877760237,0.20204248140615572,2.772588722239781,4.31748811353631,4.499809670330265
338,2011-01-15,1,0,1,13,0,6,0,1,0.28,0.2576,0.3220834991691133,0.26120975212066605,3.091042453358316,4.394449154672439,4.624972813284271
339,2011-01-15,1,0,1,14,0,6,0,1,0.3,0.2879,0.3293037471426004,0.24966863025356476,3.295836866004329,4.532599493153256,4.77912349311153
340,2011-01-15,1,0,1,15,0,6,0,2,0.32,0.3182,0.3074846997479606,0.17730901497041035,3.091042453358316,4.6913478822291435,4.867534450455582
341,2011-01-15,1,0,1,16,0,6,0,2,0.34,0.3333,0.29266961396282,0.17730901497041035,3.5263605246161616,4.564348191467836,4.859812404361672
342,2011-01-15,1,0,1,17,0,6,0,2,0.32,0.303,0.3074846997479606,0.24966863025356476,3.4011973816621555,4.007333185232471,4.430816798843313
343,2011-01-15,1,0,1,18,0,6,0,2,0.3,0.2879,0.37156355643248307,0.22609917913984232,2.772588722239781,4.248495242049359,4.442651256490317
344,2011-01-15,1,0,1,19,0,6,0,2,0.32,0.303,0.3293037471426004,0.22609917913984232,2.70805020110221,4.110873864173311,4.31748811353631
